productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extUPC
506640,151 Elite Trainer Box Case,151 Elite Trainer Box Case,https://tcgplayer-cdn.tcgplayer.com/product/506640_200w.jpg,3,23237,https://cpt.tcgcsv.com/QG36,2023-09-22T04:03:23.64,1,"Each case contains 10 151 Elite Trainer Boxes.
<br><br>The PokÃ©mon TCG: Scarlet & Violetâ151 Elite Trainer Box includes:
<br>â¢ 9 PokÃ©mon TCG: Scarlet & Violetâ151 booster packs
<br>â¢ 1 full-art foil promo card featuring Snorlax
<br>â¢ 65 card sleeves
<br>â¢ 45 PokÃ©mon TCG Energy cards
<br>â¢ A playerâs guide to the Scarlet & Violetâ151 expansion
<br>â¢ 6 damage-counter dice
<br>â¢ 1 competition-legal coin-flip die
<br>â¢ 2 plastic condition markers
<br>â¢ A collectorâs box to hold everything, with 4 dividers to keep it organized
<br>â¢ A code card for PokÃ©mon Trading Card Game Live",4999.0,5499.99,5750.0,3596.47,,Normal,,,,,,,,,,,0820650873157
513405,151 Booster Bundle Display,151 Booster Bundle Display,https://tcgplayer-cdn.tcgplayer.com/product/513405_200w.jpg,3,23237,https://cpt.tcgcsv.com/7n76,2024-04-16T17:21:07.927,1,Contains 10 Booster Bundles. Each Booster Bundle contains six booster packs from PokÃ©mon TCG: 151,1399.99,1946.47,5000.0,1456.26,,Normal,,,,,,,,,,,0820650863219
513409,151 Booster Bundle Display Case,151 Booster Bundle Display Case,https://tcgplayer-cdn.tcgplayer.com/product/513409_200w.jpg,3,23237,https://cpt.tcgcsv.com/cn76,2024-03-29T12:07:44.743,1,"Contains 6 Booster Bundle Displays.
<br>Each Display contains 10 Booster Bundles (60 Booster Bundles total). 
<br>Each Booster Bundle contains six booster packs from PokÃ©mon TCG: 151",9797.97,12050.0,24999.0,6865.7,,Normal,,,,,,,,,,,0820650873218
513721,Pikachu - 173/165,Pikachu 173 165,https://tcgplayer-cdn.tcgplayer.com/product/513721_200w.jpg,3,23237,https://cpt.tcgcsv.com/rv76,2025-07-27T11:39:37.83,1,,38.98,54.12,150.0,46.39,48.0,Holofoil,173/165,Illustration Rare,Lightning,60,Basic,"[L] <strong>Charge </strong> <br>
Search your deck for a Basic L Energy card and attach it to this PokÃ©mon. Then, shuffle your deck.",[1LL] Pike Punch (50),Fx2,,1,
515955,Ekans,Ekans,https://tcgplayer-cdn.tcgplayer.com/product/515955_200w.jpg,3,23237,https://cpt.tcgcsv.com/7p86,2025-07-27T11:39:37.877,1,,0.03,0.2,20.0,0.19,0.25,Reverse Holofoil,023/165,Common,Darkness,70,Basic,"[DD] Acid Spray (30)
<br>Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",,Fx2,None,2,
515955,Ekans,Ekans,https://tcgplayer-cdn.tcgplayer.com/product/515955_200w.jpg,3,23237,https://cpt.tcgcsv.com/7p86,2025-07-27T11:39:37.877,1,,0.01,0.1,4.99,0.08,,Normal,023/165,Common,Darkness,70,Basic,"[DD] Acid Spray (30)
<br>Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",,Fx2,None,2,
515956,Arbok ex - 024/165,Arbok ex 024 165,https://tcgplayer-cdn.tcgplayer.com/product/515956_200w.jpg,3,23237,https://cpt.tcgcsv.com/8p86,2025-07-27T11:39:37.933,1,,0.5,1.06,20.0,1.04,,Holofoil,024/165,Double Rare,Darkness,270,Stage 1,"[DD] Bind Down (70)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.","[DDD] Menacing Fangs (150)
<br>Your opponent discards 2 cards from their hand.",Fx2,None,2,
515957,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/515957_200w.jpg,3,23237,https://cpt.tcgcsv.com/9p86,2025-07-27T11:39:37.98,1,"<strong>Ability â Electrical Grounding</strong>
<br>When 1 of your Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, you may move a L Energy from that Pokemon to this Pokemon.",0.01,0.23,4.99,0.25,,Holofoil,026/165,Rare,Lightning,120,Stage 1,"[1LL] Thunder (180)
<br>This Pokemon also does 50 damage to itself",,Fx2,None,1,
515957,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/515957_200w.jpg,3,23237,https://cpt.tcgcsv.com/9p86,2025-07-27T11:39:37.98,1,"<strong>Ability â Electrical Grounding</strong>
<br>When 1 of your Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, you may move a L Energy from that Pokemon to this Pokemon.",0.5,1.19,74.0,1.1,,Reverse Holofoil,026/165,Rare,Lightning,120,Stage 1,"[1LL] Thunder (180)
<br>This Pokemon also does 50 damage to itself",,Fx2,None,1,
515970,151 Ultra-Premium Collection Case,151 Ultra Premium Collection Case,https://tcgplayer-cdn.tcgplayer.com/product/515970_200w.jpg,3,23237,https://cpt.tcgcsv.com/qp86,2023-10-06T04:03:10.72,1,Each 151 Ultra-Premium Collection Case contains 4 151 Ultra-Premium Collections.,2860.0,3069.48,4999.0,1593.53,,Normal,,,,,,,,,,,
515978,Sandshrew,Sandshrew,https://tcgplayer-cdn.tcgplayer.com/product/515978_200w.jpg,3,23237,https://cpt.tcgcsv.com/Bp86,2025-07-27T11:39:38.027,1,"<strong>Ability â Sand Screen</strong>
<br>Trainer cards in your opponent's discard pile can't be put into their deck by an effect of your opponent's Item or Supporter cards.",0.04,0.2,4.99,0.16,,Reverse Holofoil,027/165,Common,Fighting,60,Basic,[2] Scratch (30),,Gx2,None,1,
515978,Sandshrew,Sandshrew,https://tcgplayer-cdn.tcgplayer.com/product/515978_200w.jpg,3,23237,https://cpt.tcgcsv.com/Bp86,2025-07-27T11:39:38.027,1,"<strong>Ability â Sand Screen</strong>
<br>Trainer cards in your opponent's discard pile can't be put into their deck by an effect of your opponent's Item or Supporter cards.",0.01,0.1,4.99,0.11,,Normal,027/165,Common,Fighting,60,Basic,[2] Scratch (30),,Gx2,None,1,
515989,Sandslash,Sandslash,https://tcgplayer-cdn.tcgplayer.com/product/515989_200w.jpg,3,23237,https://cpt.tcgcsv.com/Pp86,2025-07-27T11:39:38.073,1,,0.01,0.1,5.0,0.09,,Normal,028/165,Uncommon,Fighting,120,Stage 1,"[F] Rumble (30)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.","[2F] Spike Rend (80+)
<br>If your opponent's Active Pokemon already has any damage counters on it, this attack does 100 more damage.",Gx2,None,2,
515989,Sandslash,Sandslash,https://tcgplayer-cdn.tcgplayer.com/product/515989_200w.jpg,3,23237,https://cpt.tcgcsv.com/Pp86,2025-07-27T11:39:38.073,1,,0.04,0.2,20.0,0.16,0.15,Reverse Holofoil,028/165,Uncommon,Fighting,120,Stage 1,"[F] Rumble (30)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.","[2F] Spike Rend (80+)
<br>If your opponent's Active Pokemon already has any damage counters on it, this attack does 100 more damage.",Gx2,None,2,
515994,Nidoran F,Nidoran F,https://tcgplayer-cdn.tcgplayer.com/product/515994_200w.jpg,3,23237,https://cpt.tcgcsv.com/Vp86,2025-07-27T11:39:38.12,1,,0.9,1.58,9.99,1.51,,Reverse Holofoil,029/165,Common,Darkness,60,Basic,[1D] Poison Horn (20),,Fx2,None,1,
515994,Nidoran F,Nidoran F,https://tcgplayer-cdn.tcgplayer.com/product/515994_200w.jpg,3,23237,https://cpt.tcgcsv.com/Vp86,2025-07-27T11:39:38.12,1,,0.03,0.15,4.99,0.12,,Normal,029/165,Common,Darkness,60,Basic,[1D] Poison Horn (20),,Fx2,None,1,
516000,Nidorina,Nidorina,https://tcgplayer-cdn.tcgplayer.com/product/516000_200w.jpg,3,23237,https://cpt.tcgcsv.com/0q86,2025-07-27T11:39:38.183,1,,0.01,0.12,4.99,0.11,0.07,Normal,030/165,Uncommon,Darkness,90,Stage 1,"[D] Fetch Family
<br>Search your deck for up to 3 Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.",[1D] Sharp Fang (50),Fx2,None,2,
516000,Nidorina,Nidorina,https://tcgplayer-cdn.tcgplayer.com/product/516000_200w.jpg,3,23237,https://cpt.tcgcsv.com/0q86,2025-07-27T11:39:38.183,1,,0.04,0.22,5.0,0.22,,Reverse Holofoil,030/165,Uncommon,Darkness,90,Stage 1,"[D] Fetch Family
<br>Search your deck for up to 3 Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.",[1D] Sharp Fang (50),Fx2,None,2,
516004,Nidoqueen,Nidoqueen,https://tcgplayer-cdn.tcgplayer.com/product/516004_200w.jpg,3,23237,https://cpt.tcgcsv.com/6q86,2025-07-27T11:39:38.23,1,,0.05,0.2,20.0,0.18,0.25,Reverse Holofoil,031/165,Uncommon,Darkness,170,Stage 2,"[1D] Queen Press (90)
<br>During your opponent's next turn, prevent all damage done to this Pokemon by attacks from Basic Pokemon.",[1DD] Lunge Out (160),Fx2,None,3,
516004,Nidoqueen,Nidoqueen,https://tcgplayer-cdn.tcgplayer.com/product/516004_200w.jpg,3,23237,https://cpt.tcgcsv.com/6q86,2025-07-27T11:39:38.23,1,,0.01,0.12,4.99,0.11,,Normal,031/165,Uncommon,Darkness,170,Stage 2,"[1D] Queen Press (90)
<br>During your opponent's next turn, prevent all damage done to this Pokemon by attacks from Basic Pokemon.",[1DD] Lunge Out (160),Fx2,None,3,
516006,Nidoran M,Nidoran M,https://tcgplayer-cdn.tcgplayer.com/product/516006_200w.jpg,3,23237,https://cpt.tcgcsv.com/8q86,2025-07-27T11:39:38.293,1,,0.99,1.99,9.99,1.92,2.79,Reverse Holofoil,032/165,Common,Darkness,60,Basic,[D] Horn Attack (20),,Fx2,None,1,
516006,Nidoran M,Nidoran M,https://tcgplayer-cdn.tcgplayer.com/product/516006_200w.jpg,3,23237,https://cpt.tcgcsv.com/8q86,2025-07-27T11:39:38.293,1,,0.01,0.15,4.99,0.1,0.1,Normal,032/165,Common,Darkness,60,Basic,[D] Horn Attack (20),,Fx2,None,1,
516016,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/516016_200w.jpg,3,23237,https://cpt.tcgcsv.com/lq86,2025-07-27T11:39:38.34,1,,0.03,0.2,20.0,0.16,,Reverse Holofoil,033/165,Uncommon,Darkness,90,Stage 1,[D] Sharp Fang (30),[1DD] Superpowered Horns (100),Fx2,None,2,
516016,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/516016_200w.jpg,3,23237,https://cpt.tcgcsv.com/lq86,2025-07-27T11:39:38.34,1,,0.01,0.11,5.0,0.08,0.07,Normal,033/165,Uncommon,Darkness,90,Stage 1,[D] Sharp Fang (30),[1DD] Superpowered Horns (100),Fx2,None,2,
516024,Nidoking - 034/165,Nidoking 034 165,https://tcgplayer-cdn.tcgplayer.com/product/516024_200w.jpg,3,23237,https://cpt.tcgcsv.com/vq86,2025-07-27T11:39:38.38,1,"<strong>Ability â Enthusiastic King</strong>
<br>If you have Nidoqueen in play, ignore all Energy in the costs of attacks used by this Pokemon.",0.5,1.04,4.99,1.06,,Reverse Holofoil,034/165,Rare,Darkness,170,Stage 2,"[2DD] Venomous Impact (190)
<br>Your opponent's Active Pokemon is now Poisoned.",,Fx2,None,3,
516024,Nidoking - 034/165,Nidoking 034 165,https://tcgplayer-cdn.tcgplayer.com/product/516024_200w.jpg,3,23237,https://cpt.tcgcsv.com/vq86,2025-07-27T11:39:38.38,1,"<strong>Ability â Enthusiastic King</strong>
<br>If you have Nidoqueen in play, ignore all Energy in the costs of attacks used by this Pokemon.",0.01,0.2,15.0,0.18,,Holofoil,034/165,Rare,Darkness,170,Stage 2,"[2DD] Venomous Impact (190)
<br>Your opponent's Active Pokemon is now Poisoned.",,Fx2,None,3,
516030,Clefairy,Clefairy,https://tcgplayer-cdn.tcgplayer.com/product/516030_200w.jpg,3,23237,https://cpt.tcgcsv.com/Dq86,2025-07-27T11:39:38.443,1,,0.05,0.2,20.0,0.21,,Reverse Holofoil,035/165,Common,Psychic,60,Basic,"[P] Moon-Viewing Invitation
<br>Search your deck for up to 3 Clefairy and put them onto your Bench. Then, shuffle your deck.",[1P] Smack (20),Mx2,None,1,
516030,Clefairy,Clefairy,https://tcgplayer-cdn.tcgplayer.com/product/516030_200w.jpg,3,23237,https://cpt.tcgcsv.com/Dq86,2025-07-27T11:39:38.443,1,,0.01,0.1,4.99,0.1,0.05,Normal,035/165,Common,Psychic,60,Basic,"[P] Moon-Viewing Invitation
<br>Search your deck for up to 3 Clefairy and put them onto your Bench. Then, shuffle your deck.",[1P] Smack (20),Mx2,None,1,
516036,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/516036_200w.jpg,3,23237,https://cpt.tcgcsv.com/Lq86,2025-07-27T11:39:38.49,1,,0.01,0.12,4.99,0.11,,Normal,036/165,Uncommon,Psychic,100,Stage 1,"[P] Follow Me
<br>Switch in 1 of your opponent's Benched Pokemon to the Active Spot.","[PPP] More Moon (50)
<br>If your opponent's Pokemon is Knocked Out by damage from this attack, take 1 more Prize card.",Mx2,None,2,
516036,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/516036_200w.jpg,3,23237,https://cpt.tcgcsv.com/Lq86,2025-07-27T11:39:38.49,1,,0.05,0.2,15.0,0.18,,Reverse Holofoil,036/165,Uncommon,Psychic,100,Stage 1,"[P] Follow Me
<br>Switch in 1 of your opponent's Benched Pokemon to the Active Spot.","[PPP] More Moon (50)
<br>If your opponent's Pokemon is Knocked Out by damage from this attack, take 1 more Prize card.",Mx2,None,2,
516060,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/516060_200w.jpg,3,23237,https://cpt.tcgcsv.com/dr86,2025-07-27T11:39:38.537,1,,0.05,0.2,20.0,0.2,,Reverse Holofoil,037/165,Common,Fire,70,Basic,"[1F] Super Singe (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Burned.",,Wx2,None,1,
516060,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/516060_200w.jpg,3,23237,https://cpt.tcgcsv.com/dr86,2025-07-27T11:39:38.537,1,,0.01,0.1,4.99,0.1,0.04,Normal,037/165,Common,Fire,70,Basic,"[1F] Super Singe (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Burned.",,Wx2,None,1,
516072,Ninetales ex - 038/165,Ninetales ex 038 165,https://tcgplayer-cdn.tcgplayer.com/product/516072_200w.jpg,3,23237,https://cpt.tcgcsv.com/sr86,2025-07-27T11:39:38.6,1,,0.49,1.1,10.47,1.07,,Holofoil,038/165,Double Rare,Fire,260,Stage 1,"[F] Heat Wave (30)
<br>Your opponent's Active Pokemon is Burned.","[1F] Mirrored Flames (80+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 140 more damage.",Wx2,None,2,
516108,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/516108_200w.jpg,3,23237,https://cpt.tcgcsv.com/bs86,2025-07-27T11:39:38.647,1,,0.01,0.23,5.0,0.22,0.15,Reverse Holofoil,039/165,Common,Colorless,70,Basic,"[1] Lead
<br>Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.","[2] Stompy Stomp (20x)
<br>Flip 2 coins. This attack does 20 damage for each heads.",Fx2,None,1,
516108,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/516108_200w.jpg,3,23237,https://cpt.tcgcsv.com/bs86,2025-07-27T11:39:38.647,1,,0.01,0.12,4.99,0.11,0.06,Normal,039/165,Common,Colorless,70,Basic,"[1] Lead
<br>Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.","[2] Stompy Stomp (20x)
<br>Flip 2 coins. This attack does 20 damage for each heads.",Fx2,None,1,
516145,Wigglytuff ex - 040/165,Wigglytuff ex 040 165,https://tcgplayer-cdn.tcgplayer.com/product/516145_200w.jpg,3,23237,https://cpt.tcgcsv.com/Ws86,2025-07-27T11:39:38.693,1,"<strong>Ability â Expanding Body</strong>
<br>If this Pokemon has any Special Energy attached, it gets +100HP.",0.42,0.99,20.0,0.91,,Holofoil,040/165,Double Rare,Colorless,250,Stage 1,"[3] Friend Tackle (90+)
<br>If you played a Supporter card from your hand during this turn, this attack does 90 more damage.",,Fx2,None,3,
516150,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/516150_200w.jpg,3,23237,https://cpt.tcgcsv.com/0t86,2025-07-27T11:39:38.757,1,"<strong>Ability â Revealing Echo</strong>
<br>Once during your turn, if this Pokemon is in the Active Spot, you may have your opponent reveal their hand.",0.01,0.1,4.99,0.08,,Normal,041/165,Common,Darkness,40,Basic,[1] Bite (10),,Lx2,F-30,1,
516150,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/516150_200w.jpg,3,23237,https://cpt.tcgcsv.com/0t86,2025-07-27T11:39:38.757,1,"<strong>Ability â Revealing Echo</strong>
<br>Once during your turn, if this Pokemon is in the Active Spot, you may have your opponent reveal their hand.",0.04,0.2,5.0,0.2,,Reverse Holofoil,041/165,Common,Darkness,40,Basic,[1] Bite (10),,Lx2,F-30,1,
516152,Golbat,Golbat,https://tcgplayer-cdn.tcgplayer.com/product/516152_200w.jpg,3,23237,https://cpt.tcgcsv.com/3t86,2025-07-27T11:39:38.803,1,,0.01,0.1,5.0,0.08,0.05,Normal,042/165,Uncommon,Darkness,80,Stage 1,"[1] Skill Dive
<br>This attack does 40 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon)</em>",,Lx2,F-30,1,
516152,Golbat,Golbat,https://tcgplayer-cdn.tcgplayer.com/product/516152_200w.jpg,3,23237,https://cpt.tcgcsv.com/3t86,2025-07-27T11:39:38.803,1,,0.05,0.2,20.0,0.15,0.18,Reverse Holofoil,042/165,Uncommon,Darkness,80,Stage 1,"[1] Skill Dive
<br>This attack does 40 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon)</em>",,Lx2,F-30,1,
516156,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/516156_200w.jpg,3,23237,https://cpt.tcgcsv.com/8t86,2025-07-27T11:39:38.873,1,,0.05,0.19,20.0,0.15,,Reverse Holofoil,043/165,Common,Grass,60,Basic,[2] Razor Leaf (20),,Rx2,None,1,
516156,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/516156_200w.jpg,3,23237,https://cpt.tcgcsv.com/8t86,2025-07-27T11:39:38.873,1,,0.01,0.1,4.99,0.08,,Normal,043/165,Common,Grass,60,Basic,[2] Razor Leaf (20),,Rx2,None,1,
516157,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/516157_200w.jpg,3,23237,https://cpt.tcgcsv.com/9t86,2025-07-27T11:39:38.917,1,"<strong>Ability â Semi-Blooming Energy</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may look at the top 3 cards of your deck and attach any number of Basic Energy cards you find there to your Pokemon in any way you like. Shuffle the other cards back into your deck.",0.01,0.1,4.99,0.08,,Normal,044/165,Uncommon,Grass,70,Stage 1,[2] Drool (30),,Rx2,None,1,
516157,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/516157_200w.jpg,3,23237,https://cpt.tcgcsv.com/9t86,2025-07-27T11:39:38.917,1,"<strong>Ability â Semi-Blooming Energy</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may look at the top 3 cards of your deck and attach any number of Basic Energy cards you find there to your Pokemon in any way you like. Shuffle the other cards back into your deck.",0.01,0.21,20.0,0.2,0.21,Reverse Holofoil,044/165,Uncommon,Grass,70,Stage 1,[2] Drool (30),,Rx2,None,1,
516159,Vileplume,Vileplume,https://tcgplayer-cdn.tcgplayer.com/product/516159_200w.jpg,3,23237,https://cpt.tcgcsv.com/ct86,2025-07-27T11:39:38.98,1,"<strong>Ability â Fully Blooming Energy</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may look at the top 8 cards of your deck and attach any number of Basic Energy cards you find there to your Pokemon in any way you like. Shuffle the other cards back into your deck.",0.01,0.9,6.95,0.87,,Reverse Holofoil,045/165,Rare,Grass,140,Stage 2,[2G] Solar Beam (90),,Rx2,None,2,
516159,Vileplume,Vileplume,https://tcgplayer-cdn.tcgplayer.com/product/516159_200w.jpg,3,23237,https://cpt.tcgcsv.com/ct86,2025-07-27T11:39:38.98,1,"<strong>Ability â Fully Blooming Energy</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may look at the top 8 cards of your deck and attach any number of Basic Energy cards you find there to your Pokemon in any way you like. Shuffle the other cards back into your deck.",0.01,0.2,11.0,0.19,0.16,Holofoil,045/165,Rare,Grass,140,Stage 2,[2G] Solar Beam (90),,Rx2,None,2,
516163,Paras,Paras,https://tcgplayer-cdn.tcgplayer.com/product/516163_200w.jpg,3,23237,https://cpt.tcgcsv.com/ht86,2025-07-27T11:39:39.043,1,,0.03,0.19,20.0,0.14,,Reverse Holofoil,046/165,Common,Grass,70,Basic,[G] Stampede (10),"[1G] Spore Ball (20)
<br>Your opponent's Active Pokemon is now Asleep.",Rx2,None,2,
516163,Paras,Paras,https://tcgplayer-cdn.tcgplayer.com/product/516163_200w.jpg,3,23237,https://cpt.tcgcsv.com/ht86,2025-07-27T11:39:39.043,1,,0.01,0.1,4.99,0.07,,Normal,046/165,Common,Grass,70,Basic,[G] Stampede (10),"[1G] Spore Ball (20)
<br>Your opponent's Active Pokemon is now Asleep.",Rx2,None,2,
516170,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/516170_200w.jpg,3,23237,https://cpt.tcgcsv.com/qt86,2025-07-27T11:39:39.09,1,,0.02,0.2,20.0,0.17,0.1,Reverse Holofoil,047/165,Uncommon,Grass,120,Stage 1,"[G] Spread Filaments
<br>Flip 2 coins. Search your deck for a number of G Pokemon up to the number of heads and put them onto your Bench. Then, shuffle your deck.",[2] Claw Slash (50),Rx2,None,2,
516170,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/516170_200w.jpg,3,23237,https://cpt.tcgcsv.com/qt86,2025-07-27T11:39:39.09,1,,0.01,0.11,5.0,0.1,0.05,Normal,047/165,Uncommon,Grass,120,Stage 1,"[G] Spread Filaments
<br>Flip 2 coins. Search your deck for a number of G Pokemon up to the number of heads and put them onto your Bench. Then, shuffle your deck.",[2] Claw Slash (50),Rx2,None,2,
516206,Venonat,Venonat,https://tcgplayer-cdn.tcgplayer.com/product/516206_200w.jpg,3,23237,https://cpt.tcgcsv.com/8v86,2025-07-27T11:39:39.167,1,,0.05,0.2,5.0,0.13,,Reverse Holofoil,048/165,Common,Grass,70,Basic,[1] Gnaw (10),[2G] Beam (40),Rx2,None,2,
516206,Venonat,Venonat,https://tcgplayer-cdn.tcgplayer.com/product/516206_200w.jpg,3,23237,https://cpt.tcgcsv.com/8v86,2025-07-27T11:39:39.167,1,,0.01,0.1,4.99,0.09,,Normal,048/165,Common,Grass,70,Basic,[1] Gnaw (10),[2G] Beam (40),Rx2,None,2,
516213,Venomoth,Venomoth Uncommon,https://tcgplayer-cdn.tcgplayer.com/product/516213_200w.jpg,3,23237,https://cpt.tcgcsv.com/hv86,2025-07-27T11:39:39.26,1,,0.03,0.21,25.0,0.21,0.2,Reverse Holofoil,049/165,Uncommon,Grass,90,Stage 1,"[G] Perplexing Powder (30)
<br>Your opponent's Active Pokemon is now Confused. During your opponent's next turn, they can't play any Item cards from their hand.",[2G] Speed Wing (90),Rx2,None,1,
516213,Venomoth,Venomoth Uncommon,https://tcgplayer-cdn.tcgplayer.com/product/516213_200w.jpg,3,23237,https://cpt.tcgcsv.com/hv86,2025-07-27T11:39:39.26,1,,0.01,0.1,4.99,0.09,,Normal,049/165,Uncommon,Grass,90,Stage 1,"[G] Perplexing Powder (30)
<br>Your opponent's Active Pokemon is now Confused. During your opponent's next turn, they can't play any Item cards from their hand.",[2G] Speed Wing (90),Rx2,None,1,
516215,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/516215_200w.jpg,3,23237,https://cpt.tcgcsv.com/kv86,2025-07-27T11:39:39.323,1,,0.02,0.2,5.0,0.18,0.13,Reverse Holofoil,050/165,Common,Fighting,50,Basic,[F] Headbutt Bounce (10),[FF] Mud-Slap (30),Gx2,None,1,
516215,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/516215_200w.jpg,3,23237,https://cpt.tcgcsv.com/kv86,2025-07-27T11:39:39.323,1,,0.01,0.1,4.99,0.08,0.03,Normal,050/165,Common,Fighting,50,Basic,[F] Headbutt Bounce (10),[FF] Mud-Slap (30),Gx2,None,1,
516216,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/516216_200w.jpg,3,23237,https://cpt.tcgcsv.com/lv86,2025-07-27T11:39:39.397,1,,0.01,0.1,4.99,0.08,,Normal,051/165,Uncommon,Fighting,90,Stage 1,[F] Headbutt Bounce (40),[FF] Mud Bomb (80),Gx2,None,1,
516216,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/516216_200w.jpg,3,23237,https://cpt.tcgcsv.com/lv86,2025-07-27T11:39:39.397,1,,0.03,0.2,5.0,0.14,,Reverse Holofoil,051/165,Uncommon,Fighting,90,Stage 1,[F] Headbutt Bounce (40),[FF] Mud Bomb (80),Gx2,None,1,
516221,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/516221_200w.jpg,3,23237,https://cpt.tcgcsv.com/rv86,2025-07-27T11:39:39.46,1,,0.01,0.11,4.99,0.11,,Normal,052/165,Common,Colorless,70,Basic,"[1] Come Here Right Meow
<br>Flip a coin. If heads, switch in 1 of your opponent's Benched Pokemon tot he Active Spot.",[2] Dig Claws (20),Fx2,None,1,
516221,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/516221_200w.jpg,3,23237,https://cpt.tcgcsv.com/rv86,2025-07-27T11:39:39.46,1,,0.01,0.2,20.0,0.17,,Reverse Holofoil,052/165,Common,Colorless,70,Basic,"[1] Come Here Right Meow
<br>Flip a coin. If heads, switch in 1 of your opponent's Benched Pokemon tot he Active Spot.",[2] Dig Claws (20),Fx2,None,1,
516223,Persian,Persian,https://tcgplayer-cdn.tcgplayer.com/product/516223_200w.jpg,3,23237,https://cpt.tcgcsv.com/tv86,2025-07-27T11:39:39.507,1,"<strong>Ability â Rocket Call</strong>
<br>Once during your turn, you may search your deck for a Giovanni's Charisma card, reveal it, and put it into your hand. Then, shuffle your deck.",0.01,0.25,40.0,0.25,,Reverse Holofoil,053/165,Uncommon,Colorless,110,Stage 1,[3] Slash (70),,Fx2,None,1,
516223,Persian,Persian,https://tcgplayer-cdn.tcgplayer.com/product/516223_200w.jpg,3,23237,https://cpt.tcgcsv.com/tv86,2025-07-27T11:39:39.507,1,"<strong>Ability â Rocket Call</strong>
<br>Once during your turn, you may search your deck for a Giovanni's Charisma card, reveal it, and put it into your hand. Then, shuffle your deck.",0.01,0.11,4.99,0.09,,Normal,053/165,Uncommon,Colorless,110,Stage 1,[3] Slash (70),,Fx2,None,1,
516231,Psyduck - 054/165,Psyduck 054 165,https://tcgplayer-cdn.tcgplayer.com/product/516231_200w.jpg,3,23237,https://cpt.tcgcsv.com/Fv86,2025-07-27T11:39:39.57,1,,0.01,0.25,5.0,0.22,0.28,Reverse Holofoil,054/165,Common,Water,70,Basic,"[1] Overthink
<br>During your opponent's next turn, whenever they flip a coin, treat it as tails.",[W] Water Gun (10),Lx2,None,1,
